kind,symbol,file,line,subsystem,risk,c_header
rust_export,mtproxy_ffi_rpc_target_tree_release,rust/mtproxy-ffi/src/vv_tree/core.rs,379,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_rpc_target_tree_insert,rust/mtproxy-ffi/src/vv_tree/core.rs,386,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_rpc_target_tree_lookup,rust/mtproxy-ffi/src/vv_tree/core.rs,411,misc,R1,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_engine_rpc_custom_op_insert,rust/mtproxy-ffi/src/vv_tree/core.rs,432,engine,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_engine_rpc_custom_op_lookup,rust/mtproxy-ffi/src/vv_tree/core.rs,446,engine,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
rust_export,mtproxy_ffi_engine_rpc_custom_op_has_any,rust/mtproxy-ffi/src/vv_tree/core.rs,455,engine,R2,rust/mtproxy-ffi/include/mtproxy_ffi.h
c_header_decl,,507:uint32_t mtproxy_ffi_api_version(void);,,misc,R1,507:uint32_t mtproxy_ffi_api_version(void);
c_header_decl,,511:int32_t mtproxy_ffi_startup_handshake(uint32_t expected_api_version);,,misc,R1,511:int32_t mtproxy_ffi_startup_handshake(uint32_t expected_api_version);
c_header_decl,,514:int32_t mtproxy_ffi_get_concurrency_boundary(mtproxy_ffi_concurrency_boundary_t *out);,,misc,R1,514:int32_t mtproxy_ffi_get_concurrency_boundary(mtproxy_ffi_concurrency_boundary_t *out);
c_header_decl,,517:int32_t mtproxy_ffi_get_network_boundary(mtproxy_ffi_network_boundary_t *out);,,misc,R1,517:int32_t mtproxy_ffi_get_network_boundary(mtproxy_ffi_network_boundary_t *out);
c_header_decl,,520:int32_t mtproxy_ffi_get_rpc_boundary(mtproxy_ffi_rpc_boundary_t *out);,,misc,R1,520:int32_t mtproxy_ffi_get_rpc_boundary(mtproxy_ffi_rpc_boundary_t *out);
c_header_decl,,523:int32_t mtproxy_ffi_get_crypto_boundary(mtproxy_ffi_crypto_boundary_t *out);,,misc,R1,523:int32_t mtproxy_ffi_get_crypto_boundary(mtproxy_ffi_crypto_boundary_t *out);
c_header_decl,,526:int32_t mtproxy_ffi_get_application_boundary(mtproxy_ffi_application_boundary_t *out);,,misc,R1,526:int32_t mtproxy_ffi_get_application_boundary(mtproxy_ffi_application_boundary_t *out);
c_header_decl,,529:int32_t mtproxy_ffi_mpq_handle_create(int32_t waitable, void **out_handle);,misc,R1,529:int32_t mtproxy_ffi_mpq_handle_create(int32_t waitable
c_header_decl,,532:int32_t mtproxy_ffi_mpq_handle_destroy(void *handle);,,misc,R1,532:int32_t mtproxy_ffi_mpq_handle_destroy(void *handle);
c_header_decl,,535:int32_t mtproxy_ffi_mpq_handle_clear(void *handle);,,misc,R1,535:int32_t mtproxy_ffi_mpq_handle_clear(void *handle);
c_header_decl, int32_t flags, int64_t *out_pos);,538:int32_t mtproxy_ffi_mpq_handle_push(void *handle, void *value,misc,R1,538:int32_t mtproxy_ffi_mpq_handle_push(void *handle
c_header_decl, void **out_value);,542:int32_t mtproxy_ffi_mpq_handle_pop(void *handle, int32_t flags,misc,R1,542:int32_t mtproxy_ffi_mpq_handle_pop(void *handle
c_header_decl,,546:int32_t mtproxy_ffi_mpq_handle_is_empty(void *handle);,,misc,R1,546:int32_t mtproxy_ffi_mpq_handle_is_empty(void *handle);
c_header_decl, int32_t flags, int64_t *out_pos);,550:int32_t mtproxy_ffi_mpq_handle_push_w(void *handle, void *value,misc,R1,550:int32_t mtproxy_ffi_mpq_handle_push_w(void *handle
c_header_decl, void **out_value);,554:int32_t mtproxy_ffi_mpq_handle_pop_w(void *handle, int32_t flags,misc,R1,554:int32_t mtproxy_ffi_mpq_handle_pop_w(void *handle
c_header_decl, void **out_value);,559:int32_t mtproxy_ffi_mpq_handle_pop_nw(void *handle, int32_t flags,misc,R1,559:int32_t mtproxy_ffi_mpq_handle_pop_nw(void *handle
c_header_decl,,562:int32_t mtproxy_ffi_jobs_tokio_init(void);,,misc,R1,562:int32_t mtproxy_ffi_jobs_tokio_init(void);
c_header_decl,,565:int32_t mtproxy_ffi_jobs_tokio_enqueue_class(int32_t job_class, void *job);,misc,R1,565:int32_t mtproxy_ffi_jobs_tokio_enqueue_class(int32_t job_class
c_header_decl,,569:int32_t mtproxy_ffi_jobs_tokio_dequeue_class(,,misc,R1,569:int32_t mtproxy_ffi_jobs_tokio_dequeue_class(
c_header_decl,,576:int32_t mtproxy_ffi_jobs_tokio_enqueue_subclass(,,misc,R1,576:int32_t mtproxy_ffi_jobs_tokio_enqueue_subclass(
c_header_decl,,584:int32_t mtproxy_ffi_jobs_tokio_dequeue_subclass(,,misc,R1,584:int32_t mtproxy_ffi_jobs_tokio_dequeue_subclass(
c_header_decl,,592:int32_t mtproxy_ffi_jobs_tokio_subclass_enter(int32_t job_class, int32_t subclass_id);,misc,R1,592:int32_t mtproxy_ffi_jobs_tokio_subclass_enter(int32_t job_class
c_header_decl,,593:int32_t mtproxy_ffi_jobs_tokio_subclass_has_pending(int32_t job_class, int32_t subclass_id);,misc,R1,593:int32_t mtproxy_ffi_jobs_tokio_subclass_has_pending(int32_t job_class
c_header_decl,,594:int32_t mtproxy_ffi_jobs_tokio_subclass_mark_processed(int32_t job_class, int32_t subclass_id);,misc,R1,594:int32_t mtproxy_ffi_jobs_tokio_subclass_mark_processed(int32_t job_class
c_header_decl,,595:int32_t mtproxy_ffi_jobs_tokio_subclass_exit_or_continue(int32_t job_class, int32_t subclass_id);,misc,R1,595:int32_t mtproxy_ffi_jobs_tokio_subclass_exit_or_continue(int32_t job_class
c_header_decl,,596:int32_t mtproxy_ffi_jobs_tokio_subclass_permit_acquire(int32_t job_class, int32_t subclass_id);,misc,R1,596:int32_t mtproxy_ffi_jobs_tokio_subclass_permit_acquire(int32_t job_class
c_header_decl,,597:int32_t mtproxy_ffi_jobs_tokio_subclass_permit_release(int32_t job_class, int32_t subclass_id);,misc,R1,597:int32_t mtproxy_ffi_jobs_tokio_subclass_permit_release(int32_t job_class
c_header_decl,,600:int32_t mtproxy_ffi_jobs_tokio_enqueue_main(void *job);,,misc,R1,600:int32_t mtproxy_ffi_jobs_tokio_enqueue_main(void *job);
c_header_decl,,604:int32_t mtproxy_ffi_jobs_tokio_drain_main(,,misc,R1,604:int32_t mtproxy_ffi_jobs_tokio_drain_main(
c_header_decl,,610:int32_t mtproxy_ffi_jobs_tokio_timer_queue_create(void);,,misc,R1,610:int32_t mtproxy_ffi_jobs_tokio_timer_queue_create(void);
c_header_decl,,611:int32_t mtproxy_ffi_jobs_tokio_timer_queue_destroy(int32_t queue_id);,,misc,R1,611:int32_t mtproxy_ffi_jobs_tokio_timer_queue_destroy(int32_t queue_id);
c_header_decl,,612:int32_t mtproxy_ffi_jobs_tokio_timer_queue_push(int32_t queue_id, void *ptr);,misc,R1,612:int32_t mtproxy_ffi_jobs_tokio_timer_queue_push(int32_t queue_id
c_header_decl,,613:int32_t mtproxy_ffi_jobs_tokio_timer_queue_pop(int32_t queue_id, void **out_ptr);,misc,R1,613:int32_t mtproxy_ffi_jobs_tokio_timer_queue_pop(int32_t queue_id
c_header_decl,,616:int32_t mtproxy_ffi_jobs_tokio_message_queue_create(void);,,misc,R1,616:int32_t mtproxy_ffi_jobs_tokio_message_queue_create(void);
c_header_decl,,617:int32_t mtproxy_ffi_jobs_tokio_message_queue_destroy(int32_t queue_id);,,misc,R1,617:int32_t mtproxy_ffi_jobs_tokio_message_queue_destroy(int32_t queue_id);
c_header_decl,,618:int32_t mtproxy_ffi_jobs_tokio_message_queue_push(int32_t queue_id, void *ptr);,misc,R1,618:int32_t mtproxy_ffi_jobs_tokio_message_queue_push(int32_t queue_id
c_header_decl,,619:int32_t mtproxy_ffi_jobs_tokio_message_queue_pop(int32_t queue_id, void **out_ptr);,misc,R1,619:int32_t mtproxy_ffi_jobs_tokio_message_queue_pop(int32_t queue_id
c_header_decl,,622:int32_t mtproxy_ffi_net_epoll_conv_flags(int32_t flags);,,misc,R1,622:int32_t mtproxy_ffi_net_epoll_conv_flags(int32_t flags);
c_header_decl,,623:int32_t mtproxy_ffi_net_epoll_unconv_flags(int32_t epoll_flags);,,misc,R1,623:int32_t mtproxy_ffi_net_epoll_unconv_flags(int32_t epoll_flags);
c_header_decl,,626:int32_t mtproxy_ffi_net_timers_wait_msec(double wakeup_time, double now);,misc,R1,626:int32_t mtproxy_ffi_net_timers_wait_msec(double wakeup_time
c_header_decl,,629:int32_t mtproxy_ffi_msg_buffers_pick_size_index(,,misc,R1,629:int32_t mtproxy_ffi_msg_buffers_pick_size_index(
c_header_decl,,636:int32_t mtproxy_ffi_net_msg_tl_marker_kind(int32_t marker);,,misc,R1,636:int32_t mtproxy_ffi_net_msg_tl_marker_kind(int32_t marker);
c_header_decl,,637:int32_t mtproxy_ffi_net_msg_tl_padding(int32_t total_bytes);,,misc,R1,637:int32_t mtproxy_ffi_net_msg_tl_padding(int32_t total_bytes);
c_header_decl,,638:int32_t mtproxy_ffi_net_msg_encrypt_decrypt_effective_bytes(,,misc,R1,638:int32_t mtproxy_ffi_net_msg_encrypt_decrypt_effective_bytes(
c_header_decl,,645:int32_t mtproxy_ffi_net_thread_run_notification_event(,,misc,R1,645:int32_t mtproxy_ffi_net_thread_run_notification_event(
c_header_decl,,662:int32_t mtproxy_ffi_resolver_kdb_load_hosts(void);,,misc,R1,662:int32_t mtproxy_ffi_resolver_kdb_load_hosts(void);
c_header_decl,,663:int32_t mtproxy_ffi_resolver_kdb_hosts_loaded(void);,,misc,R1,663:int32_t mtproxy_ffi_resolver_kdb_hosts_loaded(void);
c_header_decl,,664:int32_t mtproxy_ffi_resolver_gethostbyname_plan(,,misc,R1,664:int32_t mtproxy_ffi_resolver_gethostbyname_plan(
c_header_decl,,671:double mtproxy_ffi_net_stats_recent_idle_percent(double a_idle_time, double a_idle_quotient);,misc,R1,671:double mtproxy_ffi_net_stats_recent_idle_percent(double a_idle_time
c_header_decl,,672:double mtproxy_ffi_net_stats_average_idle_percent(double tot_idle_time, int32_t uptime);,misc,R1,672:double mtproxy_ffi_net_stats_average_idle_percent(double tot_idle_time
c_header_decl,,675:int32_t mtproxy_ffi_net_tcp_aes_aligned_len(int32_t total_bytes);,,misc,R1,675:int32_t mtproxy_ffi_net_tcp_aes_aligned_len(int32_t total_bytes);
c_header_decl,,676:int32_t mtproxy_ffi_net_tcp_aes_needed_output_bytes(int32_t total_bytes);,,misc,R1,676:int32_t mtproxy_ffi_net_tcp_aes_needed_output_bytes(int32_t total_bytes);
c_header_decl,,677:int32_t mtproxy_ffi_net_tcp_tls_encrypt_chunk_len(int32_t total_bytes, int32_t is_tls);,misc,R1,677:int32_t mtproxy_ffi_net_tcp_tls_encrypt_chunk_len(int32_t total_bytes
c_header_decl,,678:int32_t mtproxy_ffi_net_tcp_tls_header_needed_bytes(int32_t available);,,misc,R1,678:int32_t mtproxy_ffi_net_tcp_tls_header_needed_bytes(int32_t available);
c_header_decl,,679:int32_t mtproxy_ffi_net_tcp_tls_parse_header(const uint8_t header[5], int32_t *out_payload_len);,misc,R1,679:int32_t mtproxy_ffi_net_tcp_tls_parse_header(const uint8_t header[5]
c_header_decl,,680:int32_t mtproxy_ffi_net_tcp_tls_decrypt_chunk_len(int32_t available, int32_t left_tls_packet_length);,misc,R1,680:int32_t mtproxy_ffi_net_tcp_tls_decrypt_chunk_len(int32_t available
c_header_decl,,681:int32_t mtproxy_ffi_net_tcp_reader_negative_skip_take(int32_t skip_bytes, int32_t available_bytes);,misc,R1,681:int32_t mtproxy_ffi_net_tcp_reader_negative_skip_take(int32_t skip_bytes
c_header_decl,,682:int32_t mtproxy_ffi_net_tcp_reader_negative_skip_next(int32_t skip_bytes, int32_t taken_bytes);,misc,R1,682:int32_t mtproxy_ffi_net_tcp_reader_negative_skip_next(int32_t skip_bytes
c_header_decl,,683:int32_t mtproxy_ffi_net_tcp_reader_positive_skip_next(int32_t skip_bytes, int32_t available_bytes);,misc,R1,683:int32_t mtproxy_ffi_net_tcp_reader_positive_skip_next(int32_t skip_bytes
c_header_decl,,684:int32_t mtproxy_ffi_net_tcp_reader_skip_from_parse_result(,,misc,R1,684:int32_t mtproxy_ffi_net_tcp_reader_skip_from_parse_result(
c_header_decl,,690:int32_t mtproxy_ffi_net_tcp_reader_precheck_result(int32_t flags);,,misc,R1,690:int32_t mtproxy_ffi_net_tcp_reader_precheck_result(int32_t flags);
c_header_decl,,691:int32_t mtproxy_ffi_net_tcp_reader_should_continue(,,misc,R1,691:int32_t mtproxy_ffi_net_tcp_reader_should_continue(
c_header_decl,,698:int32_t mtproxy_ffi_net_tcp_rpc_ext_domain_bucket_index(const uint8_t *domain, int32_t len);,misc,R1,698:int32_t mtproxy_ffi_net_tcp_rpc_ext_domain_bucket_index(const uint8_t *domain
c_header_decl,,699:int32_t mtproxy_ffi_net_tcp_rpc_ext_client_random_bucket_index(const uint8_t random[16]);,,misc,R1,699:int32_t mtproxy_ffi_net_tcp_rpc_ext_client_random_bucket_index(const uint8_t random[16]);
c_header_decl,,700:int32_t mtproxy_ffi_net_tcp_rpc_ext_select_server_hello_profile(,,misc,R1,700:int32_t mtproxy_ffi_net_tcp_rpc_ext_select_server_hello_profile(
c_header_decl,,708:int32_t mtproxy_ffi_net_tcp_rpc_ext_is_allowed_timestamp(,,misc,R1,708:int32_t mtproxy_ffi_net_tcp_rpc_ext_is_allowed_timestamp(
c_header_decl, int32_t len);,711:int32_t mtproxy_ffi_net_tcp_rpc_ext_tls_has_bytes(int32_t pos, int32_t length,misc,R1,711:int32_t mtproxy_ffi_net_tcp_rpc_ext_tls_has_bytes(int32_t pos
c_header_decl, int32_t *pos);,712:int32_t mtproxy_ffi_net_tcp_rpc_ext_tls_read_length(const uint8_t *response, int32_t response_len,misc,R1,712:int32_t mtproxy_ffi_net_tcp_rpc_ext_tls_read_length(const uint8_t *response
c_header_decl,,713:int32_t mtproxy_ffi_net_tcp_rpc_ext_tls_expect_bytes(,,misc,R1,713:int32_t mtproxy_ffi_net_tcp_rpc_ext_tls_expect_bytes(
c_header_decl,,716:int32_t mtproxy_ffi_net_tcp_rpc_ext_get_domain_server_hello_encrypted_size(,,misc,R1,716:int32_t mtproxy_ffi_net_tcp_rpc_ext_get_domain_server_hello_encrypted_size(
c_header_decl,,719:int32_t mtproxy_ffi_net_tcp_rpc_ext_add_length(,,misc,R1,719:int32_t mtproxy_ffi_net_tcp_rpc_ext_add_length(
c_header_decl,,722:int32_t mtproxy_ffi_net_tcp_rpc_ext_add_string(,,misc,R1,722:int32_t mtproxy_ffi_net_tcp_rpc_ext_add_string(
c_header_decl,,725:int32_t mtproxy_ffi_net_tcp_rpc_ext_add_grease(,,misc,R1,725:int32_t mtproxy_ffi_net_tcp_rpc_ext_add_grease(
c_header_decl,,728:int32_t mtproxy_ffi_net_tcp_rpc_ext_add_random_bytes(,,misc,R1,728:int32_t mtproxy_ffi_net_tcp_rpc_ext_add_random_bytes(
c_header_decl,,731:int32_t mtproxy_ffi_net_tcp_rpc_ext_add_public_key(,,misc,R1,731:int32_t mtproxy_ffi_net_tcp_rpc_ext_add_public_key(
c_header_decl,,736:int32_t mtproxy_ffi_tcp_rpc_encode_compact_header(,,misc,R1,736:int32_t mtproxy_ffi_tcp_rpc_encode_compact_header(
c_header_decl,,745:int32_t mtproxy_ffi_tcp_rpc_decode_compact_header(,,misc,R1,745:int32_t mtproxy_ffi_tcp_rpc_decode_compact_header(
c_header_decl,,754:uint32_t mtproxy_ffi_tcp_rpc_set_default_rpc_flags(,,misc,R1,754:uint32_t mtproxy_ffi_tcp_rpc_set_default_rpc_flags(
c_header_decl,,760:uint32_t mtproxy_ffi_tcp_rpc_get_default_rpc_flags(void);,,misc,R1,760:uint32_t mtproxy_ffi_tcp_rpc_get_default_rpc_flags(void);
c_header_decl,,763:void mtproxy_ffi_tcp_rpc_set_max_dh_accept_rate(int32_t rate);,,misc,R1,763:void mtproxy_ffi_tcp_rpc_set_max_dh_accept_rate(int32_t rate);
c_header_decl,,766:int32_t mtproxy_ffi_tcp_rpc_get_max_dh_accept_rate(void);,,misc,R1,766:int32_t mtproxy_ffi_tcp_rpc_get_max_dh_accept_rate(void);
c_header_decl,,770:int32_t mtproxy_ffi_tcp_rpc_construct_ping_packet(,,misc,R1,770:int32_t mtproxy_ffi_tcp_rpc_construct_ping_packet(
c_header_decl,,778:int32_t mtproxy_ffi_tcp_rpc_add_dh_accept(,,misc,R1,778:int32_t mtproxy_ffi_tcp_rpc_add_dh_accept(
c_header_decl,,789:int32_t mtproxy_ffi_tcp_rpc_parse_nonce_packet(,,misc,R1,789:int32_t mtproxy_ffi_tcp_rpc_parse_nonce_packet(
c_header_decl,,804:int32_t mtproxy_ffi_tcp_rpc_client_process_nonce_packet(,,misc,R1,804:int32_t mtproxy_ffi_tcp_rpc_client_process_nonce_packet(
c_header_decl,,820:int32_t mtproxy_ffi_tcp_rpc_parse_handshake_packet(,,misc,R1,820:int32_t mtproxy_ffi_tcp_rpc_parse_handshake_packet(
c_header_decl,,829:int32_t mtproxy_ffi_tcp_rpc_client_packet_len_state(int32_t packet_len, int32_t max_packet_len);,misc,R1,829:int32_t mtproxy_ffi_tcp_rpc_client_packet_len_state(int32_t packet_len
c_header_decl,,830:int32_t mtproxy_ffi_net_tcp_rpc_client_parse_execute(void *c);,,misc,R1,830:int32_t mtproxy_ffi_net_tcp_rpc_client_parse_execute(void *c);
c_header_decl,,831:int32_t mtproxy_ffi_net_tcp_rpc_client_connected(void *c);,,misc,R1,831:int32_t mtproxy_ffi_net_tcp_rpc_client_connected(void *c);
c_header_decl,,832:int32_t mtproxy_ffi_net_tcp_rpc_client_close_connection(void *c, int32_t who);,misc,R1,832:int32_t mtproxy_ffi_net_tcp_rpc_client_close_connection(void *c
c_header_decl,,833:int32_t mtproxy_ffi_net_tcp_rpc_client_check_ready(void *c);,,misc,R1,833:int32_t mtproxy_ffi_net_tcp_rpc_client_check_ready(void *c);
c_header_decl,,834:int32_t mtproxy_ffi_net_tcp_rpc_client_default_check_ready(void *c);,,misc,R1,834:int32_t mtproxy_ffi_net_tcp_rpc_client_default_check_ready(void *c);
c_header_decl,,835:int32_t mtproxy_ffi_net_tcp_rpc_client_init_outbound(void *c);,,misc,R1,835:int32_t mtproxy_ffi_net_tcp_rpc_client_init_outbound(void *c);
c_header_decl,,836:void mtproxy_ffi_net_tcp_rpc_client_force_enable_dh(void);,,misc,R1,836:void mtproxy_ffi_net_tcp_rpc_client_force_enable_dh(void);
c_header_decl,,837:int32_t mtproxy_ffi_net_tcp_rpc_client_default_check_perm(void *c);,,misc,R1,837:int32_t mtproxy_ffi_net_tcp_rpc_client_default_check_perm(void *c);
c_header_decl,,838:int32_t mtproxy_ffi_net_tcp_rpc_client_init_crypto(void *c);,,misc,R1,838:int32_t mtproxy_ffi_net_tcp_rpc_client_init_crypto(void *c);
c_header_decl,,839:int32_t mtproxy_ffi_net_tcp_rpc_client_start_crypto(,,misc,R1,839:int32_t mtproxy_ffi_net_tcp_rpc_client_start_crypto(
c_header_decl, void *raw);,848:int32_t mtproxy_ffi_net_tcp_rpc_server_default_execute(void *c, int32_t op,misc,R1,848:int32_t mtproxy_ffi_net_tcp_rpc_server_default_execute(void *c
c_header_decl,,849:int32_t mtproxy_ffi_net_tcp_rpc_server_parse_execute(void *c);,,misc,R1,849:int32_t mtproxy_ffi_net_tcp_rpc_server_parse_execute(void *c);
c_header_decl,,850:int32_t mtproxy_ffi_net_tcp_rpc_server_wakeup(void *c);,,misc,R1,850:int32_t mtproxy_ffi_net_tcp_rpc_server_wakeup(void *c);
c_header_decl,,851:int32_t mtproxy_ffi_net_tcp_rpc_server_alarm(void *c);,,misc,R1,851:int32_t mtproxy_ffi_net_tcp_rpc_server_alarm(void *c);
c_header_decl,,852:int32_t mtproxy_ffi_net_tcp_rpc_server_do_wakeup(void *c);,,misc,R1,852:int32_t mtproxy_ffi_net_tcp_rpc_server_do_wakeup(void *c);
c_header_decl,,853:int32_t mtproxy_ffi_net_tcp_rpc_server_init_accepted(void *c);,,misc,R1,853:int32_t mtproxy_ffi_net_tcp_rpc_server_init_accepted(void *c);
c_header_decl,,854:int32_t mtproxy_ffi_net_tcp_rpc_server_close_connection(void *c, int32_t who);,misc,R1,854:int32_t mtproxy_ffi_net_tcp_rpc_server_close_connection(void *c
c_header_decl,,855:int32_t mtproxy_ffi_net_tcp_rpc_server_init_accepted_nohs(void *c);,,misc,R1,855:int32_t mtproxy_ffi_net_tcp_rpc_server_init_accepted_nohs(void *c);
c_header_decl,,856:int32_t mtproxy_ffi_net_tcp_rpc_server_default_check_perm(void *c);,,misc,R1,856:int32_t mtproxy_ffi_net_tcp_rpc_server_default_check_perm(void *c);
c_header_decl,,857:int32_t mtproxy_ffi_net_tcp_rpc_server_init_crypto(void *c, void *packet);,misc,R1,857:int32_t mtproxy_ffi_net_tcp_rpc_server_init_crypto(void *c
c_header_decl,,860:int32_t mtproxy_ffi_tcp_rpc_server_packet_header_malformed(int32_t packet_len);,,misc,R1,860:int32_t mtproxy_ffi_tcp_rpc_server_packet_header_malformed(int32_t packet_len);
c_header_decl,,861:int32_t mtproxy_ffi_tcp_rpc_server_packet_len_state(int32_t packet_len, int32_t max_packet_len);,misc,R1,861:int32_t mtproxy_ffi_tcp_rpc_server_packet_len_state(int32_t packet_len
c_header_decl,,862:int32_t mtproxy_ffi_tcp_rpc_server_process_nonce_packet(,,misc,R1,862:int32_t mtproxy_ffi_tcp_rpc_server_process_nonce_packet(
c_header_decl,,874:int32_t mtproxy_ffi_tcp_rpc_server_default_execute_should_pong(,,misc,R1,874:int32_t mtproxy_ffi_tcp_rpc_server_default_execute_should_pong(
c_header_decl,,878:int32_t mtproxy_ffi_tcp_rpc_server_default_execute_set_pong(,,misc,R1,878:int32_t mtproxy_ffi_tcp_rpc_server_default_execute_set_pong(
c_header_decl,,882:int32_t mtproxy_ffi_tcp_rpc_server_build_handshake_packet(,,misc,R1,882:int32_t mtproxy_ffi_tcp_rpc_server_build_handshake_packet(
c_header_decl,,889:int32_t mtproxy_ffi_tcp_rpc_server_build_handshake_error_packet(,,misc,R1,889:int32_t mtproxy_ffi_tcp_rpc_server_build_handshake_error_packet(
c_header_decl,,895:int32_t mtproxy_ffi_tcp_rpc_server_validate_handshake_header(,,misc,R1,895:int32_t mtproxy_ffi_tcp_rpc_server_validate_handshake_header(
c_header_decl,,901:int32_t mtproxy_ffi_tcp_rpc_server_validate_nonce_header(,,misc,R1,901:int32_t mtproxy_ffi_tcp_rpc_server_validate_nonce_header(
c_header_decl,,908:int32_t mtproxy_ffi_tcp_rpc_server_validate_handshake(,,misc,R1,908:int32_t mtproxy_ffi_tcp_rpc_server_validate_handshake(
c_header_decl,,915:int32_t mtproxy_ffi_tcp_rpc_server_should_set_wantwr(int32_t out_total_bytes);,,misc,R1,915:int32_t mtproxy_ffi_tcp_rpc_server_should_set_wantwr(int32_t out_total_bytes);
c_header_decl,,916:int32_t mtproxy_ffi_tcp_rpc_server_should_notify_close(int32_t has_rpc_close);,,misc,R1,916:int32_t mtproxy_ffi_tcp_rpc_server_should_notify_close(int32_t has_rpc_close);
c_header_decl,,917:int32_t mtproxy_ffi_tcp_rpc_server_do_wakeup(void);,,misc,R1,917:int32_t mtproxy_ffi_tcp_rpc_server_do_wakeup(void);
c_header_decl,,918:int32_t mtproxy_ffi_tcp_rpc_server_notification_pending_queries(void);,,misc,R1,918:int32_t mtproxy_ffi_tcp_rpc_server_notification_pending_queries(void);
c_header_decl,,919:int32_t mtproxy_ffi_tcp_rpc_server_init_accepted_state(,,misc,R1,919:int32_t mtproxy_ffi_tcp_rpc_server_init_accepted_state(
c_header_decl,,926:int32_t mtproxy_ffi_tcp_rpc_server_init_accepted_nohs_state(,,misc,R1,926:int32_t mtproxy_ffi_tcp_rpc_server_init_accepted_nohs_state(
c_header_decl,,930:int32_t mtproxy_ffi_tcp_rpc_server_init_fake_crypto_state(,,misc,R1,930:int32_t mtproxy_ffi_tcp_rpc_server_init_fake_crypto_state(
c_header_decl,,934:int32_t mtproxy_ffi_tcp_rpc_server_default_check_perm(int32_t default_rpc_flags);,,misc,R1,934:int32_t mtproxy_ffi_tcp_rpc_server_default_check_perm(int32_t default_rpc_flags);
c_header_decl,,937:int32_t mtproxy_ffi_rpc_target_normalize_pid(mtproxy_ffi_process_id_t *pid, uint32_t default_ip);,misc,R1,937:int32_t mtproxy_ffi_rpc_target_normalize_pid(mtproxy_ffi_process_id_t *pid
c_header_decl,,941:void mtproxy_ffi_rpc_target_tree_release(mtproxy_ffi_rpc_target_tree_t *tree);,,misc,R1,941:void mtproxy_ffi_rpc_target_tree_release(mtproxy_ffi_rpc_target_tree_t *tree);
c_header_decl,,951:int32_t mtproxy_ffi_rpc_target_insert_conn(,,misc,R1,951:int32_t mtproxy_ffi_rpc_target_insert_conn(
c_header_decl,,957:int32_t mtproxy_ffi_rpc_target_delete_conn(,,misc,R1,957:int32_t mtproxy_ffi_rpc_target_delete_conn(
c_header_decl,,972:int32_t mtproxy_ffi_rpc_target_choose_random_connections_runtime(,,misc,R1,972:int32_t mtproxy_ffi_rpc_target_choose_random_connections_runtime(
c_header_decl,,978:int32_t mtproxy_ffi_rpc_targets_prepare_stat_runtime(,,misc,R1,978:int32_t mtproxy_ffi_rpc_targets_prepare_stat_runtime(
c_header_decl,,999:int32_t mtproxy_ffi_rpc_target_get_state_runtime(,,misc,R1,999:int32_t mtproxy_ffi_rpc_target_get_state_runtime(
c_header_decl,,1005:int32_t mtproxy_ffi_crypto_aes_create_keys(,,misc,R1,1005:int32_t mtproxy_ffi_crypto_aes_create_keys(
c_header_decl,,1024:int32_t mtproxy_ffi_crypto_aes_fetch_stat(,,misc,R1,1024:int32_t mtproxy_ffi_crypto_aes_fetch_stat(
c_header_decl,,1028:int32_t mtproxy_ffi_crypto_aes_conn_init(,,misc,R1,1028:int32_t mtproxy_ffi_crypto_aes_conn_init(
c_header_decl,,1034:int32_t mtproxy_ffi_crypto_aes_conn_free(,,misc,R1,1034:int32_t mtproxy_ffi_crypto_aes_conn_free(
c_header_decl,,1038:int32_t mtproxy_ffi_crypto_aes_load_pwd_file(,,misc,R1,1038:int32_t mtproxy_ffi_crypto_aes_load_pwd_file(
c_header_decl,,1046:int32_t mtproxy_ffi_crypto_aes_generate_nonce(uint8_t out[16]);,,misc,R1,1046:int32_t mtproxy_ffi_crypto_aes_generate_nonce(uint8_t out[16]);
c_header_decl,,1048:int32_t mtproxy_ffi_crypto_free_temp(void *ptr, int32_t len);,misc,R1,1048:int32_t mtproxy_ffi_crypto_free_temp(void *ptr
c_header_decl,,1051:int32_t mtproxy_ffi_crypto_dh_is_good_rpc_dh_bin(,,misc,R1,1051:int32_t mtproxy_ffi_crypto_dh_is_good_rpc_dh_bin(
c_header_decl,,1059:int32_t mtproxy_ffi_crypto_dh_get_params_select(void);,,misc,R1,1059:int32_t mtproxy_ffi_crypto_dh_get_params_select(void);
c_header_decl,,1060:int32_t mtproxy_ffi_crypto_dh_first_round(uint8_t g_a[256], uint8_t a_out[256]);,misc,R1,1060:int32_t mtproxy_ffi_crypto_dh_first_round(uint8_t g_a[256]
c_header_decl, const uint8_t g_b[256]);,1061:int32_t mtproxy_ffi_crypto_dh_second_round(uint8_t g_ab[256], uint8_t g_a[256],misc,R1,1061:int32_t mtproxy_ffi_crypto_dh_second_round(uint8_t g_ab[256]
